# delta,gap,coarse,fine
2.760000000000000231e-01,1.397567104688864248e+00,3.722427458866898814e-18,2.685480009045727590e-01
2.780000000000000249e-01,1.396702947735413147e+00,3.861340862216604069e-18,2.684639272981529379e-01
2.800000000000000266e-01,1.395837318883586420e+00,1.115824735849665031e-17,2.683794779145500797e-01
2.820000000000000284e-01,1.394970223669819376e+00,1.156482317317871448e-17,2.682946510102092730e-01
2.840000000000000302e-01,1.394101667755681007e+00,2.610668481164054116e-17,2.682094448380839546e-01
2.860000000000000320e-01,1.393231656930311146e+00,6.324512672832108877e-19,2.681238576477634195e-01
2.880000000000000338e-01,1.392360197111226938e+00,4.598824214959347717e-18,2.680378876855740722e-01
2.899999999999999800e-01,1.391487294344845083e+00,1.161677452727697720e-17,2.679515331947046608e-01
2.919999999999999818e-01,1.390612954809739676e+00,7.743010515167311346e-18,2.678647924153318427e-01
2.939999999999999836e-01,1.389737184816308257e+00,2.138588785227657496e-17,2.677776635847359810e-01
2.959999999999999853e-01,1.388859990808967382e+00,1.319112643190696997e-18,2.676901449374379238e-01
2.979999999999999871e-01,1.387981379368468993e+00,1.570286146483172358e-17,2.676022347053266803e-01
2.999999999999999889e-01,1.387101357211292907e+00,2.482822974991805154e-17,2.675139311177989754e-01
3.019999999999999907e-01,1.386219931192865573e+00,8.924339132271308372e-18,2.674252324018918658e-01
3.039999999999999925e-01,1.385337108308881682e+00,1.698583403560623549e-18,2.673361367824311774e-01
3.059999999999999942e-01,1.384452895695698516e+00,4.815664649456448604e-18,2.672466424821768327e-01
3.079999999999999960e-01,1.383567300633220754e+00,4.336808689942017736e-19,2.671567477219653486e-01
3.099999999999999978e-01,1.382680330544449276e+00,1.108596721366428284e-17,2.670664507208731497e-01
3.119999999999999996e-01,1.381791993000195617e+00,4.156108327861100587e-18,2.669757496963703902e-01
3.140000000000000013e-01,1.380902295716730066e+00,6.825956177606655256e-18,2.668846428644782720e-01
3.160000000000000031e-01,1.380011246561085869e+00,8.312216655722201174e-18,2.667931284399399083e-01
3.180000000000000049e-01,1.379118853549485380e+00,8.036648603548801617e-18,2.667012046363881339e-01
3.200000000000000067e-01,1.378225124850406047e+00,1.634434775021897934e-17,2.666088696665147584e-01
3.220000000000000084e-01,1.377330068787252060e+00,3.948302911468045057e-18,2.665161217422549189e-01
