# delta,gap,coarse,fine
2.139999999999999958e-01,1.199492837429158243e+00,4.282598581317742514e-18,2.043680898541691826e-01
2.159999999999999976e-01,1.200224401416679854e+00,1.160096324559489744e-17,2.039877730454687232e-01
2.179999999999999993e-01,1.200956220688013332e+00,8.492917017803117553e-18,2.036063847559117790e-01
2.200000000000000011e-01,1.201688288964181339e+00,9.035018104045870925e-19,2.032239247510924107e-01
2.220000000000000029e-01,1.202420599923343048e+00,7.065384157363871075e-18,2.028403928234980280e-01
2.240000000000000047e-01,1.203153147201067696e+00,9.757819552369539906e-18,2.024557887926941857e-01
2.260000000000000064e-01,1.203885924390608153e+00,4.228388472693467293e-18,2.020701125055053560e-01
2.280000000000000082e-01,1.204618925042169053e+00,1.214306433183764966e-17,2.016833638361847925e-01
2.300000000000000100e-01,1.205352142663709714e+00,5.999252021086458125e-18,2.012955426865976893e-01
2.320000000000000118e-01,1.206085570720528466e+00,3.758567531283081781e-18,2.009066489863962912e-01
2.340000000000000135e-01,1.206819202635376342e+00,1.295621596120177799e-17,2.005166826931938928e-01
2.360000000000000153e-01,1.207553031788190623e+00,1.445602896647339165e-19,2.001256437927414755e-01
2.380000000000000171e-01,1.208287051516915511e+00,6.451002926288751382e-18,1.997335322990977657e-01
2.399999999999999911e-01,1.209021255116180527e+00,3.758567531283081781e-18,1.993403482548029571e-01
2.419999999999999929e-01,1.209755635839002252e+00,1.176359357146772311e-17,1.989460917310541532e-01
2.439999999999999947e-01,1.210490186895242459e+00,1.004694013169900827e-17,1.985507628278728731e-01
2.459999999999999964e-01,1.211224901452712999e+00,9.830099697201907382e-18,1.981543616742737768e-01
2.479999999999999982e-01,1.211959772636621580e+00,4.770489558936219510e-18,1.977568884284307826e-01
2.500000000000000000e-01,1.212694793530037174e+00,2.818925648462311528e-18,1.973583432778541480e-01
2.520000000000000018e-01,1.213429957173307372e+00,7.950815931560365528e-19,1.969587264395470938e-01
2.540000000000000036e-01,1.214165256564943007e+00,1.575707157345599880e-17,1.965580381601735038e-01
2.560000000000000053e-01,1.214900684661156305e+00,2.457524924300476845e-18,1.961562787162224875e-01
2.580000000000000071e-01,1.215636234375882196e+00,7.842395714311814892e-18,1.957534484141732756e-01
2.600000000000000089e-01,1.216371898580931088e+00,1.445602896647339165e-19,1.953495475906531220e-01
2.620000000000000107e-01,1.217107670106077677e+00,3.216466445040329949e-18,1.949445766126010338e-01
2.640000000000000124e-01,1.217843541739426882e+00,7.444854917733797627e-18,1.945385358774210649e-01
2.660000000000000142e-01,1.218579506226831199e+00,1.933493874265816343e-17,1.941314258131454640e-01
2.680000000000000160e-01,1.219315556272690060e+00,3.234536481248421433e-18,1.937232468785895501e-01
2.700000000000000178e-01,1.220051684539228631e+00,9.667469371329081717e-18,1.933139995635055064e-01
2.720000000000000195e-01,1.220787883647471261e+00,8.818177669548768883e-18,1.929036843887360353e-01
2.740000000000000213e-01,1.221524146176729886e+00,3.975407965780182668e-18,1.924923019063668750e-01
2.760000000000000231e-01,1.222260464664774560e+00,8.962737959213503835e-18,1.920798526998774847e-01
2.780000000000000249e-01,1.222996831608309520e+00,5.963111948670274387e-19,1.916663373842894535e-01
2.800000000000000266e-01,1.223733239462266198e+00,6.324512672832108877e-19,1.912517566063119401e-01
2.820000000000000284e-01,1.224469680641256275e+00,7.426784881525705373e-18,1.908361110444927178e-01
2.840000000000000302e-01,1.225206147517948096e+00,1.716653439768715418e-18,1.904194014093592568e-01
2.860000000000000320e-01,1.225942632424800394e+00,1.427532860439247441e-18,1.900016284435592506e-01
2.880000000000000338e-01,1.226679127653156343e+00,1.340796686640407201e-17,1.895827929220064434e-01
2.899999999999999800e-01,1.227415625454177928e+00,1.698583403560623549e-18,1.891628956520151617e-01
2.919999999999999818e-01,1.228152118037986185e+00,1.807003620809174137e-19,1.887419374734438937e-01
2.939999999999999836e-01,1.228888597574332664e+00,5.655921333132714541e-18,1.883199192588247695e-01
2.959999999999999853e-01,1.229625056193189181e+00,1.647987302177966740e-17,1.878968419135007284e-01
2.979999999999999871e-01,1.230361485984246883e+00,4.481368979606751917e-18,1.874727063757601064e-01
2.999999999999999889e-01,1.231097878996944672e+00,2.764715539838036307e-18,1.870475136169592045e-01
3.019999999999999907e-01,1.231834227241630941e+00,1.304656614224223618e-17,1.866212646416627874e-01
3.039999999999999925e-01,1.232570522688611447e+00,1.158289320938680519e-17,1.861939604877578258e-01
3.059999999999999942e-01,1.233306757268614717e+00,5.655921333132714541e-18,1.857656022265940510e-01
3.079999999999999960e-01,1.234042922873587855e+00,9.685539407537172430e-18,1.853361909630841242e-01
3.099999999999999978e-01,1.234779011356184952e+00,3.324886662288880393e-18,1.849057278358482992e-01
3.119999999999999996e-01,1.235515014529937616e+00,2.125036258071588691e-17,1.844742140173197820e-01
3.140000000000000013e-01,1.236250924170100518e+00,1.008308020411519124e-17,1.840416507138616653e-01
3.160000000000000031e-01,1.236986732013150458e+00,1.629917265969875102e-17,1.836080391658883593e-01
3.180000000000000049e-01,1.237722429757418752e+00,5.312590645178971727e-18,1.831733806479706461e-01
3.200000000000000067e-01,1.238458009062938459e+00,1.156482317317871332e-18,1.827376764689531696e-01
3.220000000000000084e-01,1.239193461551934661e+00,2.674365358797577732e-18,1.823009279720551878e-01
3.240000000000000102e-01,1.239928778809364474e+00,1.148350801024230164e-17,1.818631365349853979e-01
3.260000000000000120e-01,1.240663952382114132e+00,2.782785576046128176e-18,1.814243035700352502e-01
3.280000000000000138e-01,1.241398973780281523e+00,1.996739000994137461e-18,1.809844305241924134e-01
3.300000000000000155e-01,1.242133834476536691e+00,3.324886662288880393e-18,1.805435188792298973e-01
3.320000000000000173e-01,1.242868525907447008e+00,6.505213034913026604e-18,1.801015701518113021e-01
3.340000000000000191e-01,1.243603039472745309e+00,1.034509572913252199e-17,1.796585858935752511e-01
3.360000000000000209e-01,1.244337366535717138e+00,2.421384851884293108e-18,1.792145676912423879e-01
3.380000000000000226e-01,1.245071498423985901e+00,1.696776399939814439e-17,1.787695171666896510e-01
3.400000000000000244e-01,1.245805426429292595e+00,2.421384851884293108e-18,1.783234359770511646e-01
3.420000000000000262e-01,1.246539141807748052e+00,9.450628936831980830e-18,1.778763258147961490e-01
3.440000000000000280e-01,1.247272635780714012e+00,6.044427111606687220e-18,1.774281884078049432e-01
3.460000000000000298e-01,1.248005899534270213e+00,1.037220078344465960e-17,1.769790255194706730e-01
3.480000000000000315e-01,1.248738924219999546e+00,5.475220971051797392e-18,1.765288389487528198e-01
3.500000000000000333e-01,1.249471700955066211e+00,8.357391746242429499e-18,1.760776305302672040e-01
3.519999999999999796e-01,1.250204220822563883e+00,1.093237190589550253e-17,1.756254021343524319e-01
3.539999999999999813e-01,1.250936474872048620e+00,1.263095530945612666e-17,1.751721556671408386e-01
3.559999999999999831e-01,1.251668454119759133e+00,1.955177917715526432e-17,1.747178930706284605e-01
