# delta,gap,coarse,fine
1.000000000000000056e-01,1.916805538992296221e+00,1.718460443389524528e-17,2.954238732217901453e-01
1.020000000000000073e-01,1.915703125588546385e+00,7.277707082808948513e-18,2.952889034836226889e-01
1.040000000000000091e-01,1.914596235032128391e+00,4.359396235202132669e-18,2.951534904427006167e-01
1.059999999999999970e-01,1.913484863911765643e+00,6.821438668554631807e-18,2.950176331924392326e-01
1.079999999999999988e-01,1.912369008941755766e+00,1.734723475976807094e-17,2.948813308292671520e-01
1.100000000000000006e-01,1.911248666962386267e+00,7.458407444889866433e-18,2.947445824526858105e-01
1.120000000000000023e-01,1.910123834940495868e+00,6.993104012531503599e-18,2.946073871653114851e-01
1.140000000000000041e-01,1.908994509970838749e+00,6.984068994427458243e-18,2.944697440729406313e-01
1.160000000000000059e-01,1.907860689277082855e+00,7.905640841040137012e-18,2.943316522846011751e-01
1.180000000000000077e-01,1.906722370211504369e+00,2.918310847606816230e-18,2.941931109126069699e-01
1.199999999999999956e-01,1.905579550257108679e+00,2.308447125583719986e-18,2.940541190726141396e-01
1.219999999999999973e-01,1.904432227027488267e+00,3.315851644184834266e-18,2.939146758836724826e-01
1.239999999999999991e-01,1.903280398267881424e+00,1.110403724987237509e-17,2.937747804682929176e-01
1.260000000000000009e-01,1.902124061855918313e+00,2.168404344971008868e-18,2.936344319524933355e-01
1.280000000000000027e-01,1.900963215802523365e+00,3.930232875259953573e-18,2.934936294658593292e-01
1.300000000000000044e-01,1.899797858252366467e+00,1.224244953098215359e-18,2.933523721416021468e-01
1.320000000000000062e-01,1.898627987485049573e+00,2.285859580323605053e-18,2.932106591166157572e-01
1.340000000000000080e-01,1.897453601914818933e+00,2.150334308762916999e-18,2.930684895315343597e-01
1.360000000000000098e-01,1.896274700092476451e+00,9.757819552369539906e-18,2.929258625307925024e-01
1.380000000000000115e-01,1.895091280705720749e+00,6.694948415097989880e-18,2.927827772626793723e-01
1.400000000000000133e-01,1.893903342579559279e+00,5.411975844323476043e-18,2.926392328794046871e-01
1.420000000000000151e-01,1.892710884676734651e+00,2.294894598427651180e-18,2.924952285371533733e-01
1.440000000000000169e-01,1.891513906099067555e+00,2.078054163930550294e-18,2.923507633961414109e-01
1.459999999999999909e-01,1.890312406088003883e+00,5.421010862427522170e-20,2.922058366206897184e-01
1.479999999999999927e-01,1.889106384024739071e+00,2.168404344971008868e-18,2.920604473792685618e-01
1.499999999999999944e-01,1.887895839431486422e+00,4.788559595144310993e-18,2.919145948445691641e-01
1.519999999999999962e-01,1.886680771971693815e+00,7.431302390577728822e-18,2.917682781935568848e-01
1.539999999999999980e-01,1.885461181450697410e+00,1.526918059583752142e-18,2.916214966075437731e-01
1.559999999999999998e-01,1.884237067816453504e+00,6.342582709040200939e-18,2.914742492722353084e-01
1.580000000000000016e-01,1.883008431160117624e+00,4.002513020092320279e-18,2.913265353778073385e-01
1.600000000000000033e-01,1.881775271716435327e+00,2.516252541976774746e-18,2.911783541189589264e-01
1.620000000000000051e-01,1.880537589864658798e+00,8.375461782450521753e-18,2.910297046949789634e-01
1.640000000000000069e-01,1.879295386129001599e+00,1.459607174708610344e-17,2.908805863098077316e-01
1.660000000000000087e-01,1.878048661178592482e+00,1.254060512841566847e-17,2.907309981721057923e-01
1.680000000000000104e-01,1.876797415828988846e+00,4.933119884809045175e-18,2.905809394953062785e-01
1.700000000000000122e-01,1.875541651042002655e+00,3.035766082959412415e-18,2.904304094976905559e-01
1.720000000000000140e-01,1.874281367926247555e+00,2.981555974335137194e-18,2.902794074024488413e-01
1.740000000000000158e-01,1.873016567738265081e+00,1.086912677916718195e-17,2.901279324377424862e-01
1.759999999999999898e-01,1.871747251881874519e+00,8.800107633340678170e-18,2.899759838367727549e-01
1.779999999999999916e-01,1.870473421909750300e+00,2.421384851884293108e-18,2.898235608378466610e-01
1.799999999999999933e-01,1.869195079523247927e+00,7.526170080670210460e-18,2.896706626844351429e-01
1.819999999999999951e-01,1.867912226573238854e+00,7.756563042323380152e-18,2.895172886252544431e-01
1.839999999999999969e-01,1.866624865060135363e+00,1.689548385456577807e-18,2.893634379143151802e-01
1.859999999999999987e-01,1.865332997134366622e+00,4.517509052022934885e-18,2.892091098110015635e-01
1.880000000000000004e-01,1.864036625096979094e+00,2.059984127722458425e-18,2.890543035801333427e-01
1.900000000000000022e-01,1.862735751399988260e+00,8.854317741964952236e-19,2.888990184920363080e-01
1.920000000000000040e-01,1.861430378647064288e+00,1.915423838057724397e-17,2.887432538226070156e-01
1.940000000000000058e-01,1.860120509592729121e+00,1.599198204416119040e-18,2.885870088533818989e-01
1.960000000000000075e-01,1.858806147144175469e+00,1.035413074723656734e-17,2.884302828716081568e-01
1.980000000000000093e-01,1.857487294360812058e+00,6.776263578034402713e-18,2.882730751703084793e-01
2.000000000000000111e-01,1.856163954454299159e+00,3.252606517456513302e-18,2.881153850483515466e-01
2.020000000000000129e-01,1.854836130790108228e+00,1.207078418700528219e-17,2.879572118105273582e-01
2.040000000000000147e-01,1.853503826885717132e+00,1.409462824231155764e-18,2.877985547676052414e-01
2.060000000000000164e-01,1.852167046413310203e+00,6.893718813386999283e-18,2.876394132364175071e-01
2.080000000000000182e-01,1.850825793198168867e+00,2.737610485525898696e-18,2.874797865399152941e-01
2.099999999999999922e-01,1.849480071220057198e+00,1.599198204416119040e-18,2.873196740072554434e-01
2.119999999999999940e-01,1.848129884612415452e+00,4.499439015814843401e-18,2.871590749738546777e-01
2.139999999999999958e-01,1.846775237663724312e+00,2.186474381179100737e-18,2.869979887814755326e-01
2.159999999999999976e-01,1.845416134816709075e+00,1.626303258728256651e-18,2.868364147782877516e-01
2.179999999999999993e-01,1.844052580669526265e+00,1.043544591017298018e-17,2.866743523189468346e-01
2.200000000000000011e-01,1.842684579974626757e+00,6.812403650450586450e-18,2.865118007646634268e-01
2.220000000000000029e-01,1.841312137639874891e+00,6.324512672832108877e-19,2.863487594832730410e-01
2.240000000000000047e-01,1.839935258729248346e+00,1.373322751814972219e-18,2.861852278493147161e-01
2.260000000000000064e-01,1.838553948461264298e+00,1.149254302834634700e-17,2.860212052441045150e-01
2.280000000000000082e-01,1.837168212210261942e+00,1.996739000994137461e-18,2.858566910557969187e-01
2.300000000000000100e-01,1.835778055506292361e+00,9.035018104045869782e-21,2.856916846794734788e-01
2.320000000000000118e-01,1.834383484035551959e+00,3.614007241618347913e-20,2.855261855172130936e-01
2.340000000000000135e-01,1.832984503639224272e+00,5.186100391722329799e-18,2.853601929781582891e-01
2.360000000000000153e-01,1.831581120315128430e+00,9.432558900623888576e-18,2.851937064785965426e-01
2.380000000000000171e-01,1.830173340216493472e+00,5.538466097780118741e-18,2.850267254420377760e-01
2.399999999999999911e-01,1.828761169652910468e+00,9.893344823930227960e-18,2.848592492992817471e-01
2.419999999999999929e-01,1.827344615089536717e+00,6.776263578034402713e-19,2.846912774884979291e-01
2.439999999999999947e-01,1.825923683147571808e+00,1.114017732228855806e-17,2.845228094553028941e-01
2.459999999999999964e-01,1.824498380604342884e+00,9.468698973040071543e-18,2.843538446528312558e-01
2.479999999999999982e-01,1.823068714392555023e+00,1.564865135620744836e-17,2.841843825418191583e-01
2.500000000000000000e-01,1.821634691600973355e+00,3.162256336416054728e-18,2.840144225906708897e-01
2.520000000000000018e-01,1.820196319474192137e+00,1.223341451287810785e-17,2.838439642755429815e-01
2.540000000000000036e-01,1.818753605412403829e+00,4.589789196855302361e-18,2.836730070804204251e-01
2.560000000000000053e-01,1.817306556971441722e+00,1.149254302834634700e-17,2.835015504971918343e-01
2.580000000000000071e-01,1.815855181861874001e+00,5.077680174473779356e-18,2.833295940257268275e-01
