# delta,gap,coarse,fine
3.240000000000000102e-01,1.760733313248437071e-01,1.057392706202178972e-15,4.149279346596616153e-02
3.260000000000000120e-01,1.763291716542010334e-01,1.249669714624497183e-15,4.149397689088587388e-02
3.280000000000000138e-01,1.765851358128927018e-01,1.199374473168423130e-15,4.149509723916125492e-02
3.300000000000000155e-01,1.768412245373340852e-01,1.312322915318105262e-15,4.149615459902198517e-02
3.320000000000000173e-01,1.770974385639143556e-01,1.385544016699013213e-15,4.149714905828861405e-02
3.340000000000000191e-01,1.773537786289436369e-01,1.292938791313317213e-15,4.149808070437700086e-02
3.360000000000000209e-01,1.776102454686836474e-01,4.282136418965896887e-16,4.149894962430333845e-02
3.380000000000000226e-01,1.778668398193237188e-01,9.022088851966822767e-16,4.149975590468849007e-02
3.400000000000000244e-01,1.781235624169998921e-01,9.983472173542739712e-16,4.150049963176245110e-02
3.420000000000000262e-01,1.783804139977887004e-01,1.017012819191773958e-15,4.150118089136940747e-02
3.440000000000000280e-01,1.786373952976916257e-01,6.890948000974592732e-16,4.150179976897142020e-02
3.460000000000000298e-01,1.788945070526564152e-01,1.089386172941378362e-15,4.150235634965373371e-02
3.480000000000000315e-01,1.791517499985704198e-01,1.610103753612018157e-15,4.150285071812840482e-02
3.500000000000000333e-01,1.794091248712588182e-01,6.728201869816009643e-16,4.150328295873945833e-02
3.519999999999999796e-01,1.796666324064615239e-01,1.259913651679251886e-15,4.150365315546683531e-02
3.539999999999999813e-01,1.799242733398913607e-01,1.955869855400834420e-15,4.150396139193083395e-02
3.559999999999999831e-01,1.801820484071554596e-01,6.544255959825529510e-16,4.150420775139638391e-02
3.579999999999999849e-01,1.804399583438343058e-01,1.157854347462115819e-15,4.150439231677747337e-02
3.599999999999999867e-01,1.806980038854018034e-01,1.303678891151815924e-15,4.150451517064140255e-02
3.619999999999999885e-01,1.809561857673029905e-01,1.394821462691171157e-15,4.150457639521262093e-02
3.639999999999999902e-01,1.812145047248758800e-01,1.457344630592485900e-15,4.150457607237775792e-02
3.659999999999999920e-01,1.814729614934216251e-01,1.326827533976667503e-15,4.150451428368875928e-02
3.679999999999999938e-01,1.817315568081765420e-01,6.747506015381731165e-16,4.150439111036820922e-02
3.699999999999999956e-01,1.819902914042694775e-01,1.087088410783493861e-15,4.150420663331208515e-02
3.719999999999999973e-01,1.822491660167862015e-01,1.116241603996982171e-15,4.150396093309538514e-02
3.739999999999999991e-01,1.825081813807343245e-01,8.139179559533770520e-16,4.150365408997469530e-02
3.760000000000000009e-01,1.827673382310477379e-01,7.378311435885607909e-16,4.150328618389318575e-02
3.780000000000000027e-01,1.830266373025941640e-01,1.207497320609244858e-15,4.150285729448476013e-02
3.800000000000000044e-01,1.832860793301498425e-01,8.826785024247050518e-16,4.150236750107690054e-02
3.820000000000000062e-01,1.835456650484226238e-01,1.381079597201611414e-15,4.150181688269607289e-02
3.840000000000000080e-01,1.838053951920621820e-01,1.169641525607208654e-15,4.150120551807028046e-02
3.860000000000000098e-01,1.840652704956129426e-01,5.647525207275655218e-16,4.150053348563442768e-02
3.880000000000000115e-01,1.843252916935451680e-01,1.794122998126884791e-15,4.149980086353233927e-02
3.900000000000000133e-01,1.845854595202718329e-01,1.146920250608916272e-15,4.149900772962283185e-02
3.920000000000000151e-01,1.848457747101073245e-01,1.317383129849671855e-15,4.149815416148162905e-02
3.940000000000000169e-01,1.851062379972781002e-01,3.634393383541588331e-16,4.149724023640610077e-02
3.960000000000000187e-01,1.853668501159395632e-01,1.858408960705443941e-15,4.149626603141909342e-02
