# delta,gap,coarse,fine
2.959999999999999853e-01,5.648574900681131439e-01,1.619075244245020058e-17,9.027478211712501588e-02
2.979999999999999871e-01,5.688815679235741385e-01,1.156482317317871448e-17,9.067967811602926920e-02
2.999999999999999889e-01,5.729075981050204547e-01,1.850371707708594131e-17,9.108724589241459779e-02
3.019999999999999907e-01,5.769355625725998138e-01,9.251858538542970657e-18,9.149743024966654203e-02
3.039999999999999925e-01,5.809654432583739592e-01,1.387778780781445676e-17,9.191017669930616474e-02
3.059999999999999942e-01,5.849972220664696465e-01,2.312964634635742664e-18,9.232543146184353511e-02
3.079999999999999960e-01,5.890308808735547075e-01,4.625929269271485328e-18,9.274314146699959294e-02
3.099999999999999978e-01,5.930664015290281199e-01,4.625929269271485328e-18,9.316325435331732074e-02
3.119999999999999996e-01,5.971037658551958671e-01,2.312964634635742664e-18,9.358571846720478704e-02
3.140000000000000013e-01,6.011429556478491421e-01,6.938893903907228378e-18,9.401048286144199351e-02
3.160000000000000031e-01,6.051839526762412547e-01,1.619075244245020058e-17,9.443749729317237052e-02
3.180000000000000049e-01,6.092267386835370502e-01,1.850371707708594131e-17,9.486671222142432913e-02
3.200000000000000067e-01,6.132712953870997907e-01,2.312964634635742664e-18,9.529807880417733024e-02
3.220000000000000084e-01,6.173176044786776728e-01,1.387778780781445676e-17,9.573154889501094000e-02
3.240000000000000102e-01,6.213656476248674565e-01,2.312964634635742664e-18,9.616707503936001988e-02
3.260000000000000120e-01,6.254154064671437752e-01,9.251858538542970657e-18,9.660461047039771432e-02
3.280000000000000138e-01,6.294668626223067776e-01,6.938893903907228378e-18,9.704410910458075024e-02
3.300000000000000155e-01,6.335199976828302937e-01,1.156482317317871448e-17,9.748552553687564459e-02
3.320000000000000173e-01,6.375747932169861798e-01,2.312964634635742664e-18,9.792881503568537371e-02
3.340000000000000191e-01,6.416312307692146888e-01,4.625929269271485328e-18,9.837393353750656377e-02
3.360000000000000209e-01,6.456892918603776010e-01,6.938893903907228378e-18,9.882083764133237080e-02
3.380000000000000226e-01,6.497489579880717514e-01,2.312964634635742664e-18,9.926948460282723763e-02
3.400000000000000244e-01,6.538102106268883773e-01,1.156482317317871448e-17,9.971983232828354748e-02
